state,state_fips,county_name,county_fips,year,market_or_full_value,assessed_value,net_assessed_value,county_taxable_value,school_taxable_value,market_or_full_value_growth_since_2000,assessed_value_growth_since_2000,net_assessed_value_growth_since_2000,county_taxable_value_growth_since_2000,school_taxable_value_growth_since_2000,market_or_full_value_index_2000_100,assessed_value_index_2000_100,net_assessed_value_index_2000_100,county_taxable_value_index_2000_100,school_taxable_value_index_2000_100
FL,12,Alachua,12001,2014,23743106768.0,22310176378.0,,11802395298.0,12879493858.0,1.0179810344817959,,,0.9475995116221652,1.1253394175021536,201.79810344817957,,,194.7599511622165,212.53394175021535
FL,12,Alachua,12001,2015,24414645619.0,22651983619.0,,12115799426.0,13216209815.0,1.0750566597770548,,,0.999316617448692,1.1809033786177179,207.5056659777055,,,199.93166174486922,218.0903378617718
FL,12,Alachua,12001,2016,25389663178.0,23386817689.0,,12630907941.0,13850411186.0,1.1579256356686405,,,1.084318438427898,1.2855575822130687,215.79256356686406,,,208.43184384278982,228.55575822130686
FL,12,Alachua,12001,2017,27490984796.0,24411874322.0,,13621244128.0,,1.3365217736511252,,,1.2477410509945015,,233.65217736511252,,,224.77410509945014,
FL,12,Alachua,12001,2018,28901171162.0,25625474378.0,,14306364940.0,16159538402.0,1.4563767433262886,,,1.3607978437185597,1.6666035414953462,245.63767433262888,,,236.07978437185596,266.6603541495346
FL,12,Alachua,12001,2019,30052111374.0,26644961767.0,,15308183328.0,17271451540.0,1.554197788496701,,,1.5261152181953777,1.8500884553502517,255.4197788496701,,,252.61152181953776,285.00884553502516
FL,12,Alachua,12001,2020,30943654724.0,27655081235.0,,16235962239.0,18016170374.0,1.629972100144204,,,1.6792147974191938,1.9729799532854218,262.9972100144204,,,267.92147974191937,297.2979953285422
FL,12,Alachua,12001,2021,32989189739.0,28728753805.0,,17228900917.0,19302492409.0,1.8038268069428014,,,1.843066866047268,2.1852453539858505,280.3826806942801,,,284.3066866047268,318.52453539858504
FL,12,Alachua,12001,2022,37824177839.0,30736914671.0,,19075288457.0,22353278402.0,2.214763521463041,,,2.1477527692366505,2.6886778488318255,321.47635214630407,,,314.77527692366505,368.86778488318254
FL,12,Baker,12003,2000,821079190.0,,,325043214.0,327492611.0,0.0,,,0.0,0.0,100.0,,,100.0,100.0
FL,12,Baker,12003,2001,938380223.0,,,367676762.0,370369640.0,0.14286202162790174,,,0.13116270749156445,0.13092517986611907,114.28620216279018,,,113.11627074915644,113.09251798661191
FL,12,Baker,12003,2002,1038447687.0,,,391923070.0,394729572.0,0.264735118911003,,,0.2057568136155583,0.20530832984198222,126.4735118911003,,,120.57568136155584,120.53083298419823
FL,12,Baker,12003,2003,1131330902.0,,,461930422.0,465278804.0,0.3778584523619457,,,0.42113541247472397,0.4207306924552261,137.78584523619458,,,142.1135412474724,142.07306924552262
FL,12,Baker,12003,2004,1203660980.0,,,512507142.0,516411157.0,0.465949928654263,,,0.576735399865939,0.5768635372356539,146.5949928654263,,,157.6735399865939,157.6863537235654
FL,12,Baker,12003,2005,1305176203.0,,,582716533.0,587273020.0,0.5895862651201769,,,0.7927355745380982,0.7932405198601564,158.95862651201767,,,179.27355745380981,179.32405198601563
FL,12,Baker,12003,2006,1497905346.0,,,708157880.0,713994168.0,0.8243128850945547,,,1.178657635350603,1.1801840530686047,182.43128850945547,,,217.8657635350603,218.01840530686047
FL,12,Baker,12003,2007,1721846058.0,,,829012533.0,837498649.0,1.097052365923438,,,1.5504686678368866,1.5573054807028912,209.7052365923438,,,255.04686678368867,255.73054807028913
FL,12,Baker,12003,2008,1783924644.0,,,798037443.0,892096547.0,1.1726584545395675,,,1.455173369655396,1.7240203810277723,217.26584545395676,,,245.51733696553958,272.4020381027772
FL,12,Baker,12003,2009,1772608318.0,,,807815246.0,909469730.0,1.1588761956078804,,,1.4852549175199825,1.7770694649351952,215.88761956078804,,,248.52549175199826,277.7069464935195
FL,12,Baker,12003,2010,1708381626.0,1355252764.0,,802336380.0,903174549.0,1.0806539086686633,,,1.4683991095411701,1.7578471045259705,208.06539086686632,,,246.83991095411702,275.78471045259704
FL,12,Baker,12003,2011,1657349323.0,1349437628.0,,775833785.0,878195957.0,1.018501191097049,,,1.3868635048630797,1.6815748737610448,201.8501191097049,,,238.686350486308,268.1574873761045
