state,state_fips,county_name,county_fips,year,market_or_full_value,assessed_value,net_assessed_value,county_taxable_value,school_taxable_value,market_or_full_value_growth_since_2000,assessed_value_growth_since_2000,net_assessed_value_growth_since_2000,county_taxable_value_growth_since_2000,school_taxable_value_growth_since_2000,market_or_full_value_index_2000_100,assessed_value_index_2000_100,net_assessed_value_index_2000_100,county_taxable_value_index_2000_100,school_taxable_value_index_2000_100
CA,06,Butte,06007,2015,,,20378712000.0,20378712000.0,,,,,,,,,,,
CA,06,Butte,06007,2016,,,21178411000.0,21178411000.0,,,,,,,,,,,
CA,06,Butte,06007,2017,,,22349534000.0,22349534000.0,,,,,,,,,,,
CA,06,Butte,06007,2018,,,23551726000.0,23551726000.0,,,,,,,,,,,
CA,06,Butte,06007,2019,,,22836880000.0,22836880000.0,,,,,,,,,,,
CA,06,Butte,06007,2020,,,24181015000.0,24181015000.0,,,,,,,,,,,
CA,06,Butte,06007,2021,,,25216572000.0,25216572000.0,,,,,,,,,,,
CA,06,Butte,06007,2022,,,26995744000.0,26995744000.0,,,,,,,,,,,
CA,06,Calaveras,06009,2000,,,,,,,,,,,,,,,
CA,06,Calaveras,06009,2001,,,,,,,,,,,,,,,
CA,06,Calaveras,06009,2002,,,3921933000.0,3921933000.0,,,,,,,,,,,
CA,06,Calaveras,06009,2003,,,,,,,,,,,,,,,
CA,06,Calaveras,06009,2004,,,,,,,,,,,,,,,
CA,06,Calaveras,06009,2005,,,,,,,,,,,,,,,
CA,06,Calaveras,06009,2006,,,,,,,,,,,,,,,
CA,06,Calaveras,06009,2007,,,,,,,,,,,,,,,
CA,06,Calaveras,06009,2008,,,,,,,,,,,,,,,
CA,06,Calaveras,06009,2009,,,,,,,,,,,,,,,
CA,06,Calaveras,06009,2010,,,,,,,,,,,,,,,
CA,06,Calaveras,06009,2011,,,,,,,,,,,,,,,
CA,06,Calaveras,06009,2012,,,,,,,,,,,,,,,
CA,06,Calaveras,06009,2013,,,5651997000.0,5651997000.0,,,,,,,,,,,
CA,06,Calaveras,06009,2014,,,5998666000.0,5998666000.0,,,,,,,,,,,
CA,06,Calaveras,06009,2015,,,6337441000.0,6337441000.0,,,,,,,,,,,
CA,06,Calaveras,06009,2016,,,6413026000.0,6413026000.0,,,,,,,,,,,
CA,06,Calaveras,06009,2017,,,6927322000.0,6927322000.0,,,,,,,,,,,
CA,06,Calaveras,06009,2018,,,7372041000.0,7372041000.0,,,,,,,,,,,
CA,06,Calaveras,06009,2019,,,7702129000.0,7702129000.0,,,,,,,,,,,
CA,06,Calaveras,06009,2020,,,8129533000.0,8129533000.0,,,,,,,,,,,
CA,06,Calaveras,06009,2021,,,8493429000.0,8493429000.0,,,,,,,,,,,
CA,06,Calaveras,06009,2022,,,9128643000.0,9128643000.0,,,,,,,,,,,
CA,06,Colusa,06011,2000,,,,,,,,,,,,,,,
CA,06,Colusa,06011,2001,,,,,,,,,,,,,,,
CA,06,Colusa,06011,2002,,,1838791000.0,1838791000.0,,,,,,,,,,,
CA,06,Colusa,06011,2003,,,,,,,,,,,,,,,
CA,06,Colusa,06011,2004,,,,,,,,,,,,,,,
CA,06,Colusa,06011,2005,,,,,,,,,,,,,,,
CA,06,Colusa,06011,2006,,,,,,,,,,,,,,,
CA,06,Colusa,06011,2007,,,,,,,,,,,,,,,
CA,06,Colusa,06011,2008,,,,,,,,,,,,,,,
CA,06,Colusa,06011,2009,,,,,,,,,,,,,,,
CA,06,Colusa,06011,2010,,,,,,,,,,,,,,,
CA,06,Colusa,06011,2011,,,,,,,,,,,,,,,
CA,06,Colusa,06011,2012,,,,,,,,,,,,,,,
CA,06,Colusa,06011,2013,,,3499482000.0,3499482000.0,,,,,,,,,,,
CA,06,Colusa,06011,2014,,,3527785000.0,3527785000.0,,,,,,,,,,,
CA,06,Colusa,06011,2015,,,3673998000.0,3673998000.0,,,,,,,,,,,
CA,06,Colusa,06011,2016,,,3873207000.0,3873207000.0,,,,,,,,,,,
CA,06,Colusa,06011,2017,,,4027888000.0,4027888000.0,,,,,,,,,,,
CA,06,Colusa,06011,2018,,,4111977000.0,4111977000.0,,,,,,,,,,,
CA,06,Colusa,06011,2019,,,4313691000.0,4313691000.0,,,,,,,,,,,
CA,06,Colusa,06011,2020,,,4434818000.0,4434818000.0,,,,,,,,,,,
CA,06,Colusa,06011,2021,,,4658632000.0,4658632000.0,,,,,,,,,,,
